author,updated_at,like_count,text,video_id,public
@holeephuk1161,2024-04-07T05:37:08Z,0,Pitbull had dude on skates😬🤣 lesson learned don't talk if you can't back it up. He's gonna have to pawn that chain🤣🤣 stay humble,cQOq2Ih36EU,True
@gerardoivanmedina8321,2024-04-07T05:28:54Z,0,Que verguiza,cQOq2Ih36EU,True
@eg2076,2024-04-07T05:11:35Z,0,VIVA MEXICO ALV 🇲🇽  BEAT HIS ASS CLEAN😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,cQOq2Ih36EU,True
@cire06.,2024-04-07T05:03:34Z,0,"Rolly on his next interview.
Nah he didn't hit hard",cQOq2Ih36EU,True
@bidarimedan5658,2024-04-07T04:24:35Z,0,Pitbull still the worth opponent for tank,cQOq2Ih36EU,True
@rakeem176,2024-04-07T04:06:30Z,0,clown Trying to bully pitbull 😂😂😂🤣🤣🤣🤣💪🏼💪🏼💪🏼🥇🏆🏆🏆🥇🇲🇽,cQOq2Ih36EU,True
@juanantonior7288,2024-04-07T04:01:22Z,0,"Alaverga, que manera de atinar y no atinar golpes del pitbull, una bestia, siento que barrera las 140, no veo quien lo pare.",cQOq2Ih36EU,True
@maxjulien8394,2024-04-07T02:58:10Z,0,"Why would a taller figter fight a shorter fighter on the inside?  O.yea,, bcuz he's a moron..lol,,smh Rolly,, just go he Jake Paul route bro...",cQOq2Ih36EU,True
@lopez8871,2024-04-07T02:48:18Z,0,you dont fight a brawler😂,cQOq2Ih36EU,True
@joe9893,2024-04-07T01:44:27Z,1,Love Cruz’s crazy urgency to escape the clinch so he keep punching,cQOq2Ih36EU,True
@jasongarcia7731,2024-04-07T01:20:18Z,0,The thumbnail 😂🤣😂🤣,cQOq2Ih36EU,True
@FredJ2091,2024-04-07T01:18:00Z,0,"IDK how that MFER ever became a pro, he's pure garbage, (shout-out to Cruz for destroying that A-hole)!!",cQOq2Ih36EU,True
@Jackie_08-rn9og,2024-04-07T01:14:51Z,0,He got what he deserved for calling pitbull “fat”,cQOq2Ih36EU,True
@flyBri831,2024-04-07T01:13:53Z,0,"Rolly boy GOT NOODLE LEGS AND BRAIN.
WHAP UPSDIE YO SHIT TALKIN HEAD PUNK!!!!!
TIME TO RAISE LITTLE NERVOUS DOGGIES THERE ROLLY.
HANG IT UP B 4 YOU GET SERIOUS BRAIN DAMAGE.
2 PLUS 2 EAQUALS 11?
5? 8?",cQOq2Ih36EU,True
@ricardomaldonado8185,2024-04-07T01:09:04Z,0,Excellent,cQOq2Ih36EU,True
@ShawnJames310,2024-04-07T00:31:29Z,0,Frank Martin > pitbull........ Frank would beat his shit in ......,cQOq2Ih36EU,True
@ShawnJames310,2024-04-07T00:31:12Z,0,Frank Martin > pitbull........ Frank would beat his shit in ......,cQOq2Ih36EU,True
@sergiomoreno6861,2024-04-07T00:00:37Z,0,"I wonder if Rolly returned the Chihuahua he got, poor little dog, not it's faul Rolly traumatized now",cQOq2Ih36EU,True
@DuncanMoleshy,2024-04-06T23:39:23Z,2,Wanna see tank vs cruz rematch.if you want too like my comment,cQOq2Ih36EU,True
@dablkspiderman701,2024-04-06T23:21:27Z,0,😂 I wish I kept the names of the idiots on here that said rolly can fight,cQOq2Ih36EU,True
@usuck1883,2024-04-06T23:14:57Z,0,Good brawl-type fight. Not surprised of the end result tho. Pitbull gave Tank fits and Tank already knocked that cocky fool out! 🥊,cQOq2Ih36EU,True
@raymundojimenez4544,2024-04-06T22:51:06Z,0,CRUZ HAVE A PIÑATA  NOW 🪅,cQOq2Ih36EU,True
@AlanMendez-ov1sq,2024-04-06T22:33:59Z,0,"Un ""Chihuahua"" rompiendo una piñata🎉",cQOq2Ih36EU,True
@FreeRek16,2024-04-06T21:58:06Z,0,Cruz just needs that KO power after his opponent is dazed,cQOq2Ih36EU,True
@DjmadnassScrewed,2024-04-06T20:38:41Z,2,Cruz is named Pit bull for a reason  he ready to maul and brawl once the bell rings . Romero rarely covered his face like Cruz and as results got tagged with combo after combo till they had to say Romero no more combos to the face a brutal beating Romero should retire or take some time off to many blows to the body especially the face effects the body i say go spend time with family and relax ur already rich so u dont have to do it for the money,cQOq2Ih36EU,True
@arnoldaustin5745,2024-04-06T20:04:18Z,3,Mexico needed that...Long Live Mexico!,cQOq2Ih36EU,True
@JosephParker-cv5hz,2024-04-06T19:48:04Z,1,"That dude's neck got broke, boxing with coach figaroa",cQOq2Ih36EU,True
@severoguzman3395,2024-04-06T19:29:16Z,0,Asi se demuestra el rig no con la boca los bocones asi quedan,cQOq2Ih36EU,True
@Reefaray,2024-04-06T19:12:40Z,0,Rolly better Rolls his ass into retirement,cQOq2Ih36EU,True
@Logan-nf3fz,2024-04-06T17:30:43Z,0,PBC might as well stand for PitBull Cruz 😂,cQOq2Ih36EU,True
@monster4223,2024-04-06T17:18:32Z,0,That thumbnail had rolly looking like he got hit so hard he couldnt hear 😂,cQOq2Ih36EU,True
@PerfectaRhyme,2024-04-06T17:11:02Z,1,Cruz got robbed on the Davis fight. He need that psrt 2 and knock out Gervonta,cQOq2Ih36EU,True
@robertespinoza7654,2024-04-06T16:54:59Z,0,🎉🎉🎉👏👏👏👏👏,cQOq2Ih36EU,True
@otha1323,2024-04-06T16:39:38Z,0,Yo did not want to there after that hit,cQOq2Ih36EU,True
@MellyMel-tv,2024-04-06T16:34:53Z,0,Every time Rolly swings he leaves his chin out and pitbull capitalizes off it,cQOq2Ih36EU,True
@damonroberts3595,2024-04-06T16:30:57Z,0,Time to stop ✋🏾,cQOq2Ih36EU,True
@w1ntersoldier669,2024-04-06T16:03:21Z,1,rematch against Davis,cQOq2Ih36EU,True
@Jaylockkamwanza-ii8dh,2024-04-06T15:16:30Z,0,That 🤕,cQOq2Ih36EU,True
@joelalvarez1415,2024-04-06T15:00:52Z,0,En 2 minutos PUÑETAAAA👍🏼💪🏽🇵🇷,cQOq2Ih36EU,True
@thaywood6771,2024-04-06T14:50:19Z,0,"He has MND  his team and promoters is annoying the signs. start from Gervonta Tank Davis  fight it will get seriously every blow to head.  to either loss his vision , death or complete paralysis",cQOq2Ih36EU,True
@thaywood6771,2024-04-06T14:38:22Z,0,Rolly Romero made great decision on living the sport .  its not cause he lost . its for is healthy and life.  He is unresponsive after the fights  can't find words to say for good while that look on his face  and he lost is vision as well .  even when lost to Gervonta  same thing happen . Rolly Romero need have medical exam on his brain .  His team and promoters fall back stop looking at him as $$$$$$ bag .,cQOq2Ih36EU,True
@user-pg5ex2qe5b,2024-04-06T14:27:17Z,0,No chin worse than khans chin 😂😂😂,cQOq2Ih36EU,True
@6oot6a6yHuliGan,2024-04-06T14:17:11Z,0,"Now I wanna see rolly say any the fucc thing, that man just dog walked u with brute force, you said u better than gervonta n he outsmarted the same nigga that just beat you into submission",cQOq2Ih36EU,True
@dhlz26,2024-04-06T14:01:49Z,0,this is what happens when mouth hits harder than fist🤣,cQOq2Ih36EU,True
@lbeezy132,2024-04-06T13:53:37Z,0,Maidana 2.0,cQOq2Ih36EU,True
@user-gu8kv7gn1i,2024-04-06T13:47:04Z,0,one day pitbull cruz will beat tank...,cQOq2Ih36EU,True
@mariaellenroque5966,2024-04-06T13:41:04Z,0,Pitbull vs the Monster 👍💪,cQOq2Ih36EU,True
@cmankingcmanking3219,2024-04-06T12:27:14Z,0,Bro how much does this guy make for losing ??,cQOq2Ih36EU,True
@maurofunez3386,2024-04-06T11:36:57Z,1,Give dolly credit!He gave pit bull the opportunity to be able to compete for a belt!Rolly is a g but he dnt duck from any fighter.,cQOq2Ih36EU,True
@JediLantern,2024-04-06T10:34:23Z,0,Lol and romero said he can beat up ryan cañt fight at all,cQOq2Ih36EU,True
@harrymaples3040,2024-04-06T09:56:42Z,0,Cruz beat a 154ber.,cQOq2Ih36EU,True
@calvin.velascoYT,2024-04-06T09:24:56Z,0,They (Rollie's camp)forgot that Isaac Cruz is in the hands of 8 division world champ.,cQOq2Ih36EU,True
@kimstar4638,2024-04-06T07:51:17Z,1,VIVA.AZTLAN,cQOq2Ih36EU,True
@emmanueldixon6624,2024-04-06T06:57:06Z,0,Romero hasn’t been the same since gervonta davis. lol,cQOq2Ih36EU,True
@nathanielsingleton6302,2024-04-06T05:35:04Z,1,Tank need to give Cruz a rematch,cQOq2Ih36EU,True
@thatspideyfan8273,2024-04-06T05:34:20Z,0,this was fun to watch live,cQOq2Ih36EU,True
@victorfernandez4318,2024-04-06T05:33:36Z,0,ROLLY DID THE SAME DANCE TWICE 😂🤣😛😅,cQOq2Ih36EU,True
@9etheredTy6140,2024-04-06T05:14:20Z,0,Why every hit romero took he looked confused of baffled lol,cQOq2Ih36EU,True
@Dmen-gy6bz,2024-04-06T05:12:27Z,1,Tank rematch,cQOq2Ih36EU,True
@robertomurri1278,2024-04-06T05:01:48Z,1,"Pitbull Cruz. Hijo de la chingada! 
👏 👏 👏 😎🔥🇲🇽",cQOq2Ih36EU,True
@douglascarlson9712,2024-04-06T04:17:33Z,1,Kind of reminds me of Mike Tyson,cQOq2Ih36EU,True
@user-bz9kf4jx9z,2024-04-06T04:11:32Z,0,The fact romero got clipped immediatly..recognized he was hurt litterally instantly..was amazing it usually takes a second or 2 be4 you realize youve been hurt.. id honestly like a rematch because romero never got the chance to get started really. He was clipped it happens but to be rocked as bad as he was and still go 7 rounds is a testament to rolly in my oppinion. If you ever been in the ring you know what im saying,cQOq2Ih36EU,True
@dimasrrrolas3305,2024-04-06T04:03:37Z,0,Woow similiar like IRON mike,cQOq2Ih36EU,True
@thotbreakmeek1171,2024-04-06T04:01:53Z,0,Lmfao this a cartoon beat down,cQOq2Ih36EU,True
@dropzone1525,2024-04-06T02:25:30Z,2,PITBULL VS DEVIN TO FIGHT TANK DEVIN WON'T SURVIVE,cQOq2Ih36EU,True
@FMB8,2024-04-06T02:16:31Z,0,Pitbull got that dog in him. Great fighter.,cQOq2Ih36EU,True
@stevemotton8571,2024-04-06T02:14:04Z,1,T ready for tank rematch,cQOq2Ih36EU,True
@user-md7nh7od3q,2024-04-06T02:09:00Z,2,おめでとう,cQOq2Ih36EU,True
@LuccaBraziATM,2024-04-06T02:04:09Z,1,Technically a first round KO,cQOq2Ih36EU,True
@arismontehermoso4704,2024-04-06T02:02:01Z,0,Rolly ' the chuwawa ' romero😂,cQOq2Ih36EU,True
@areallysimpleguy,2024-04-06T01:57:45Z,0,What you gonna do now Rolly? Lol,cQOq2Ih36EU,True
@josealexis7915,2024-04-06T01:49:02Z,0,Ese romero aguanta o Pitbull le dio break,cQOq2Ih36EU,True
@lildeeinthafield4790,2024-04-06T01:04:43Z,0,Thanks to tank this fight was legendary 😂😂💯,cQOq2Ih36EU,True
@GB-vz6hk,2024-04-06T00:59:50Z,0,Lil tyson of mexico,cQOq2Ih36EU,True
@ricardozarza9309,2024-04-06T00:59:41Z,0,Why tf did the ref try to mush ole bois face,cQOq2Ih36EU,True
@ChaceHolliday595,2024-04-06T00:32:15Z,0,"After watching this, Pitbull will lost his next fight. Rolly Got to comfortable, he was tagging pitbull for a while, and PItbull got confused, but Rolly thought he would slow down. Stupid on his part, pitbull is a machine.",cQOq2Ih36EU,True
@fahvm4362,2024-04-06T00:28:24Z,1,Keep strong Rolly. Keep entertain us. We need anti-Hero now. 💪🏻😁✌🏻.,cQOq2Ih36EU,True
@WestsideWillie,2024-04-06T00:16:17Z,1,Happy Easter everybody you guys 😅,cQOq2Ih36EU,True
@reallyill9724,2024-04-05T23:55:22Z,0,Get da lil Indian outa here,cQOq2Ih36EU,True
@Humblebeginnings23,2024-04-05T23:39:03Z,0,"Wow, got way more respect for Tank Davis now. He held the Pitbull with one injured arm. Pitbull is one hell of a fighter 😅",cQOq2Ih36EU,True
@nathanmaguyon5298,2024-04-05T23:27:50Z,0,Viva PitBull Cruz...!,cQOq2Ih36EU,True
@erikherrera3125,2024-04-05T23:18:14Z,0,"Cruz could’ve ended it in the first round if he wanted to, but he wouldn’t have been as satisfied. He wanted to punish Romero few more rounds leading to Championship Victory bc he knew he bagged it",cQOq2Ih36EU,True
@gregoriochacon7993,2024-04-05T23:05:16Z,0,Hahaha he already looks like he knock tf out already during the stare down lol!,cQOq2Ih36EU,True
@user-kl1ei8ji6b,2024-04-05T22:52:06Z,0,30..40 seconds BS !!! They made those big FAT lips BIGGER!!!😂😅,cQOq2Ih36EU,True
@indersindra,2024-04-05T22:50:56Z,0,Celana merah tatapan sok keras,cQOq2Ih36EU,True
@jc3692,2024-04-05T22:29:45Z,0,Cruz is a MF DAWGGGG 😭,cQOq2Ih36EU,True
@sixtoguerrero9988,2024-04-05T22:20:16Z,0,Ese fue el terremoto mexicano!!!!!!!,cQOq2Ih36EU,True
@Floyd12ga,2024-04-05T21:49:36Z,0,This video will forever be on my twitter feed lol,cQOq2Ih36EU,True
@Floyd12ga,2024-04-05T21:48:13Z,0,Dang even Vegas knew lol Vruz was -340,cQOq2Ih36EU,True
@juancenobio3379,2024-04-05T21:03:33Z,0,REMATCH DAVIS NEXT!!!!!,cQOq2Ih36EU,True
@Tavedd,2024-04-05T20:59:36Z,0,The loudmouth got his a$$ whopped down and humiliated like never before HaHaHa😂 weak a$$ its very funny.😅,cQOq2Ih36EU,True
@polloramirez4122,2024-04-05T20:57:21Z,0,🇲🇽,cQOq2Ih36EU,True
@sergiorodriguez1246,2024-04-05T20:48:29Z,0,Vamos Pitbuuuuull,cQOq2Ih36EU,True
@sergiorodriguez1246,2024-04-05T20:48:06Z,0,El Pitbull cruz hoy por hoy no hay rival que aguante sus manos. Si lo agarra al tanque ahora lo deja tirado en la lona.,cQOq2Ih36EU,True
@Bklynsfknbest,2024-04-05T20:37:17Z,0,DId he say Rolly is rolling on inline skates? lol,cQOq2Ih36EU,True
@gambino4305,2024-04-05T20:07:00Z,0,Props for not going down tho.,cQOq2Ih36EU,True
@luissalgado9788,2024-04-05T20:02:12Z,0,Fuckin rolly had me laughing hard af 😂😂😂😂 chicken dance all wobbly lol,cQOq2Ih36EU,True
@GUNZUPMUSIC,2024-04-05T19:51:37Z,0,"I would be excited about the results, but eh! 🤷🏻‍♂️",cQOq2Ih36EU,True
@jesseruiz2337,2024-04-05T19:28:01Z,0,Cruz fights like Mike Tyson.,cQOq2Ih36EU,True
@santos9311,2024-04-05T18:22:31Z,0,what kind of highlights is this? half of the first round and most of the last round only.,cQOq2Ih36EU,True
@kenjimallone2191,2024-04-05T18:16:52Z,0,hey,cQOq2Ih36EU,True
@Mearyeaurng,2024-04-05T18:15:33Z,0,damn... he sure looks like a pitbull,cQOq2Ih36EU,True
@luismoreno5509,2024-04-05T18:02:26Z,0,Viva el Pit bull Cruz.,cQOq2Ih36EU,True
@flytomahawk2327,2024-04-05T17:58:49Z,0,Pitbull is a straight old school brawler with technique. He has a chin and throws bombs.,cQOq2Ih36EU,True
@almasolis8984,2024-04-05T17:40:56Z,0,"Hahaha 😂,  no more chihuahua🐕?",cQOq2Ih36EU,True
@erynwade9936,2024-04-05T17:10:50Z,0,He gave him an 8 piece no sides,cQOq2Ih36EU,True
@joeransom1567,2024-04-05T16:57:28Z,0,Rolly a bum he should of never had this fight he’s trash,cQOq2Ih36EU,True
@RafaelOrtiz-vk6ed,2024-04-05T16:50:03Z,0,Buen peleador!,cQOq2Ih36EU,True
@salvadorjrzuniga9409,2024-04-05T16:03:59Z,0,No wonder Davis doesn’t want to fight him again 🤣,cQOq2Ih36EU,True
@rendanitshishonga3847,2024-04-05T16:03:41Z,0,"They dont call him pitbull for nothing, just savage!!",cQOq2Ih36EU,True
@fabianmanriquez5856,2024-04-05T15:58:09Z,0,"Una vergüenza Romero. Eso le pasó por hocicon, tanto hablo que al final leyeron un baile en el Ring. Realmente mucha habladuria y poco de lo que realmente importa que es demostrarlo en el cuadrilátero.",cQOq2Ih36EU,True
@briancamberos5226,2024-04-05T15:49:18Z,0,The picture they use for the video lmao 🤣 click bait,cQOq2Ih36EU,True
@lalrinkima6712,2024-04-05T15:42:17Z,0,Pitbull,cQOq2Ih36EU,True
@hectorc9892,2024-04-05T15:40:19Z,1,Canelo and pit bull is all we have as Mexican boxers right now. And I’m more than fine with that 💪🙌,cQOq2Ih36EU,True
@nigelo.yazzie9304,2024-04-05T15:31:53Z,0,*928* :,cQOq2Ih36EU,True
@celo.masenko,2024-04-05T15:24:23Z,1,Rolly got hit by that beginning of the fight rocky movies combo,cQOq2Ih36EU,True
@alointaejames7559,2024-04-05T15:06:18Z,0,Rolly does to much talking and barking but he seems to never back it up . His career is heading in the wrong direction.,cQOq2Ih36EU,True
@user-go1ni9xm5r,2024-04-05T14:57:45Z,1,Champion Golden Eagle,cQOq2Ih36EU,True
@citygent4634,2024-04-05T14:48:58Z,0,I called this more than month ago to the Tee it's posted. The box on top of romeros shoulders is just not able to withstand the hard knocks not for lack of heart or training. It just can't withstand it and it resets. It will always happen.,cQOq2Ih36EU,True
@AliasGetBack,2024-04-05T14:48:43Z,0,Tank beat everything out rolly 😂😂😂😭,cQOq2Ih36EU,True
@ataye1,2024-04-05T14:29:52Z,0,I had my mo ney on Cruz he gave tank a run for his money.,cQOq2Ih36EU,True
@sacgaming5121,2024-04-05T14:26:24Z,0,thats how fake champ fight against the real fighters.. ismael barroso beated him if theres no paid referee and judges,cQOq2Ih36EU,True
@sacgaming5121,2024-04-05T14:22:42Z,0,"pitbull punished him for 8 rounds.
Good job pitbull 🎉
Rolly Romero said that pacquiao fighting style is the ugliest but when i've watch this fight his fighting style is the worst 👎
he just beaten by boxer under pacquiao",cQOq2Ih36EU,True
@TheRightlyGuided2029,2024-04-05T14:12:59Z,0,Romero did well to not hit the ground jheeze ❤,cQOq2Ih36EU,True
@Lionofjudah2013,2024-04-05T13:49:53Z,0,Cruz hits extremely hard at 145 and he looks way stronger .. he's small but explosive asf ... Rolly got rocked n it was a wrap,cQOq2Ih36EU,True
@nadyemushota9894,2024-04-05T13:31:02Z,0,Pitbull vs Tank 2. Is the only fight davis doesnt want,cQOq2Ih36EU,True
@mcpassion8752,2024-04-05T13:28:27Z,0,So thats why Gervonta passed 😮,cQOq2Ih36EU,True
@alexissuarez-md6sg,2024-04-05T12:56:55Z,0,Gervonta dead,cQOq2Ih36EU,True
@alexissuarez-md6sg,2024-04-05T12:53:57Z,0,Dead,cQOq2Ih36EU,True
@humble_jaeprinc7615,2024-04-05T12:53:57Z,0,Shout out primo for putting the paws on this goofy,cQOq2Ih36EU,True
@masterchiefy830,2024-04-05T12:22:47Z,0,I love Isaac he is a great guy...,cQOq2Ih36EU,True
@rudylolz9116,2024-04-05T12:07:13Z,0,Gawd damn 😮,cQOq2Ih36EU,True
@shadowfiend6978,2024-04-05T11:55:00Z,0,clown trash  Rolando,cQOq2Ih36EU,True
@truthseeker7967,2024-04-05T11:42:54Z,0,Tank has got to fight PITBULL AGAIN,cQOq2Ih36EU,True
@truthseeker7967,2024-04-05T11:42:06Z,0,Folly carrer is done,cQOq2Ih36EU,True
@TyroneEscandor,2024-04-05T11:11:59Z,0,"Congratulation to fight 
 pittbol",cQOq2Ih36EU,True
@user-ez6xs3bf2o,2024-04-05T11:11:43Z,0,Por bocon,cQOq2Ih36EU,True
@mxchunky8372,2024-04-05T10:11:13Z,0,Not go lie i been watching boxing for years even though cruz punish him rolly still had hurt we all gotta respect rolly for having heart,cQOq2Ih36EU,True
@jeimairuzu7056,2024-04-05T10:11:10Z,0,"If he can go up to 147 and challenged Pacquiao, that would be a great fight. Another filipino and mexican fighter in the ring. 😊",cQOq2Ih36EU,True
@jrealest7025,2024-04-05T09:03:56Z,0,This was lovely to watch,cQOq2Ih36EU,True
@furiousblack1701,2024-04-05T09:01:08Z,0,Pit bull a beast bro.,cQOq2Ih36EU,True
@deads9455,2024-04-05T08:54:01Z,0,Rolly the Chicken dance mero,cQOq2Ih36EU,True
@rcervantes331,2024-04-05T08:33:10Z,0,Respect to both but I think the reff did the right thing he was taking too many hits in the head and hard I hope his brain is ok it’s dangerous no joke we all want to go home safe,cQOq2Ih36EU,True
@istartedajoke1704,2024-04-05T08:01:43Z,0,"So annoying how the agenda is to make it about race and nationality...you dont hear them saying ""heres floyd doing it for the blacks"" but they say pitbull is doing it for the mexican people to make them proud....its boxing..a sport..its not about race.",cQOq2Ih36EU,True
@eduardoochoa337,2024-04-05T07:53:53Z,0,Cruz needs to have his rematch with Davis so he can give him the same treatment he gave to Rolly 😂😂,cQOq2Ih36EU,True
@JBiiGZ,2024-04-05T07:15:17Z,0,That’s what rolly  gets for talking shit to him in that last face off 🤣🤣 pitbull literally told him “imma put these hands on you. Imma show you just how grateful I am of this opportunity”,cQOq2Ih36EU,True
@teamthinkbiginternational475,2024-04-05T07:12:24Z,0,Great job ref!,cQOq2Ih36EU,True
@alpharedwolf,2024-04-05T06:54:56Z,0,"OTRO MARRANO QUE QUIERE GANAR UNA PELEA DE BOX, con solo burlas, insultos y falta de respeto. Rolly you are just a big mouth pig!!!",cQOq2Ih36EU,True
@justcuz75,2024-04-05T06:41:56Z,1,Rolly is a brawler with no chin…. That’s very weird haha,cQOq2Ih36EU,True
@justcuz75,2024-04-05T06:41:11Z,0,Battle of the all talkers… rolly vs broner lemme see it,cQOq2Ih36EU,True
@nestorcastro8099,2024-04-05T06:26:59Z,0,Yo spaghetti legs is crazy 😭😭😭😭😭😭,cQOq2Ih36EU,True
@Gg.giantsfan,2024-04-05T06:22:17Z,0,Everything was cool til I heard “new champion” 😂🤦🏾‍♂️,cQOq2Ih36EU,True
@aj_2tenn,2024-04-05T06:12:15Z,0,Let’s go Cruz,cQOq2Ih36EU,True
@_zn6,2024-04-05T06:08:34Z,0,"Is stupid to box a mexican, let alone make them mad... what a dumbass lol",cQOq2Ih36EU,True
@mikeancajas23,2024-04-05T05:41:25Z,0,the signature Floydrunner move hold and pull,cQOq2Ih36EU,True
@kimstar4638,2024-04-05T05:35:18Z,0,VIVA AZTLAN!,cQOq2Ih36EU,True
@kimstar4638,2024-04-05T05:35:09Z,0,AWESOME,cQOq2Ih36EU,True
@user-ns1tc6xu1t,2024-04-05T05:17:02Z,0,Es todo perro 🐕,cQOq2Ih36EU,True
@ginorogers5668,2024-04-05T05:06:57Z,0,FCK YEA VATO!!!,cQOq2Ih36EU,True
@sergiooliva4268,2024-04-05T04:35:25Z,0,El box mexicano está en buenas manos 🇲🇽,cQOq2Ih36EU,True
@mikek2337,2024-04-05T04:34:05Z,0,Tank barely beat him. Cruz is more skilled than anyone would think. He might even beat Ryan Garcia. Tank koed Ryan but barely beat Cruz.,cQOq2Ih36EU,True
