author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@Rbryant441,2024-03-31T04:45:11Z,0,Now he looks chihuahua 😂,True,Now he looks chihuahua ,look chihuahua,en
@Tbcycoji,2024-03-31T04:45:09Z,0,Pitbull unrolled Romero just to fold him.,True,Pitbull unrolled Romero just to fold him.,pitbul unrol romero fold,en
@ea.6125,2024-03-31T04:44:53Z,0,Man rolly got smothered,True,Man rolly got smothered,man rolli got smother,en
@CreoleX409,2024-03-31T04:44:53Z,0,Cruz vs Garcia is what I want to see next,True,Cruz vs Garcia is what I want to see next,cruz v garcia want see next,en
@orochimaru5948,2024-03-31T04:44:30Z,0,If he too scare to fight why he become boxer?,True,If he too scare to fight why he become boxer?,scare fight becom boxer,en
@papitordz87,2024-03-31T04:44:27Z,2,"Pitbull style of fighting is hell for anyone I knew he will stop Rolly , he doesn’t have a chain the defense is horrible and flat footed. I think Rolly should take a break and really think about his boxing career.",True,"Pitbull style of fighting is hell for anyone I knew he will stop Rolly , he doesn’t have a chain the defense is horrible and flat footed. I think Rolly should take a break and really think about his boxing career.",pitbul style fight hell anyon knew stop rolli chain defens horribl flat foot think rolli take break realli think box career,en
@YSBGyzo1,2024-03-31T04:44:20Z,0,Rollie is too weak for him,True,Rollie is too weak for him,rolli weak,en
@FernandoBrito-uf4yn,2024-03-31T04:44:12Z,0,What he said rolly got not skills what dat then,True,What he said rolly got not skills what dat then,said rolli got skill dat,en
@amarettzsenseivlogsmusic2167,2024-03-31T04:44:11Z,0,"Pitbull vs barosso next

Another savage knockout is coming",True,"Pitbull vs barosso next

Another savage knockout is coming",pitbul v barosso next anoth savag knockout come,en
@violenceg,2024-03-31T04:44:10Z,0,Rolly got molly whooped as expected 🥊 😂,True,Rolly got molly whooped as expected 🥊 ,rolli got molli whoop expect,en
@sumandsubstance7881,2024-03-31T04:44:09Z,1,Romero is a dumb fighter,True,Romero is a dumb fighter,romero dumb fighter,en
@johnvincentrayo9875,2024-03-31T04:44:07Z,42,Viva Mexico  from Philippines 🎉,True,Viva Mexico  from Philippines ,viva mexico philippin,en
@Blackdeath-ul4kq,2024-03-31T04:44:07Z,0,This Rolly mf got rolled up HAHAHAH what a POS,True,This Rolly mf got rolled up HAHAHAH what a POS,rolli mf got roll hahahah po,en
@thirdyvibes003,2024-03-31T04:44:06Z,0,Who's the chihuahua now?,True,Who's the chihuahua now?,who chihuahua,en
@wishanikkawould,2024-03-31T04:43:58Z,0,Rolly is terrible😂😂😂😂,True,Rolly is terrible,rolli terribl,en
@paparockscee9624,2024-03-31T04:43:55Z,0,It's time to quit the fight game Rolly,True,It's time to quit the fight game Rolly,time quit fight game rolli,en
@juliuscaesar6994,2024-03-31T04:43:54Z,0,"Imagine having Rolly record and fighting like him too.. He sucks bro, like he sucks ass no way this dude is a professional lmfao",True,"Imagine having Rolly record and fighting like him too.. He sucks bro, like he sucks ass no way this dude is a professional lmfao",imagin rolli record fight like suck bro like suck as way dude profession lmfao,en
@popmyshit7662,2024-03-31T04:43:52Z,0,Im pissed the ref stopped it… at least let the fighter hit the canvas… it takes away the excitement,True,Im pissed the ref stopped it… at least let the fighter hit the canvas… it takes away the excitement,im piss ref stop least let fighter hit canva take away excit,en
@mrsilver2000,2024-03-31T04:43:37Z,0,Boxing have no place for rolly lol mf too wack 😂,True,Boxing have no place for rolly lol mf too wack ,box place rolli lol mf wack,en
@jokes250,2024-03-31T04:43:13Z,0,That Chihuahua knows how to punch,True,That Chihuahua knows how to punch,chihuahua know punch,en
@user-np1st3ed2k,2024-03-31T04:43:12Z,0,No Referee Weeks to save him this time.,True,No Referee Weeks to save him this time.,refere week save time,en
@am1van406,2024-03-31T04:43:11Z,0,"Shame to Rollie
He couldn't take the Raining blows from his Kiwawa😂😂😂
When talking goes wrong",True,"Shame to Rollie
He couldn't take the Raining blows from his Kiwawa
When talking goes wrong",shame rolli couldnt take rain blow kiwawa talk go wrong,en
@jasminesims2779,2024-03-31T04:42:51Z,0,Cruz has been on a tear since his Gervonta loss! He knew he needed a knockout to get this win to avoid getting robbed!,True,Cruz has been on a tear since his Gervonta loss! He knew he needed a knockout to get this win to avoid getting robbed!,cruz tear sinc gervonta loss knew need knockout get win avoid get rob,en
@joselitopuzon5620,2024-03-31T04:42:51Z,0,The new PEOPLES CHAMP!!!,True,The new PEOPLES CHAMP!!!,new peopl champ,en
@mrsilver2000,2024-03-31T04:42:48Z,0,Rolly GOTTA retire now 😂 absolutely no reason at all to keep going,True,Rolly GOTTA retire now  absolutely no reason at all to keep going,rolli gotta retir absolut reason keep go,en
@alejandromendez2936,2024-03-31T04:42:43Z,1,CANELO SHOULD BUY BALLS LIKE PITBULL TO FIGHT BENAVIDEZ.,True,CANELO SHOULD BUY BALLS LIKE PITBULL TO FIGHT BENAVIDEZ.,canelo buy ball like pitbul fight benavidez,en
@zej122,2024-03-31T04:42:26Z,1,now whos chihuahua,True,now whos chihuahua,who chihuahua,en
@OnMyDaddyTheJediLovesPerkyMeat,2024-03-31T04:42:22Z,0,Yall skipped like 7 rounds of action & just showed cruz highlights. Yes Cruz Won but Romero had his moments. Plus the point deduction was bs. Yall glaze anybody .,True,Yall skipped like 7 rounds of action & just showed cruz highlights. Yes Cruz Won but Romero had his moments. Plus the point deduction was bs. Yall glaze anybody .,yall skip like 7 round action show cruz highlight ye cruz romero moment plu point deduct b yall glaze anybodi,en
